t,h,lon,lat,v,gam,azm,alpha,beta,q
969.7206915,202399.5198,60.38635024,7.585206065,19606.76833,-0.2079505905,71.62837277,23.40520207,-45.2334311,69.99865929
974.4982671,202058.7164,60.62941335,7.66557679,19555.37336,-0.2095171547,71.47317401,23.34576626,-45.13941856,69.99882083
984.4864213,201340.5559,61.13494656,7.835031587,19447.25917,-0.2130504503,71.14541761,23.21770044,-44.98139489,69.99949904
996.9710643,200430.7794,61.76179729,8.049552075,19310.8703,-0.2179020268,70.72942965,23.05338136,-44.74380861,69.99966045
1008.605841,199570.2282,62.34087621,8.252169155,19182.51117,-0.2224439963,70.33561965,22.89646956,-44.4972127,69.9990966
1016.276504,198996.4639,62.71993431,8.38716917,19097.22536,-0.2254003192,70.07269693,22.79019817,-44.34101005,69.99863535
1018.206726,198851.2865,62.81497622,8.421316894,19075.68274,-0.2261421294,70.00611837,22.76300594,-44.30051111,69.99860014
1018.206726,198851.2865,62.81497622,8.421316894,19075.68274,-0.2261421294,70.00611837,22.76300594,-44.30051111,69.99860014
1022.984302,198490.6329,63.04962231,8.50614214,19022.22257,-0.2279796132,69.84060065,22.69474476,-44.20974593,69.99875855
1032.972456,197730.2938,63.53742129,8.684879484,18909.8284,-0.2320086863,69.49104115,22.54874254,-44.04577466,69.99947511
1045.457099,196766.9959,64.14184396,8.910941109,18768.15695,-0.2373653407,69.04731549,22.36233969,-43.81905698,69.99963783
1057.091875,195855.9712,64.69975985,9.124247967,18634.94303,-0.2424180238,68.62701708,22.1848726,-43.59788277,69.99903065
1064.762539,195248.477,65.06472698,9.266259359,18546.49362,-0.2457622513,68.34626435,22.06522455,-43.45641409,69.9985496
1066.692761,195094.747,65.15620572,9.30216672,18524.15944,-0.2466060083,68.27515449,22.03472635,-43.41928157,69.99847962
1066.692761,195094.747,65.15620572,9.30216672,18524.15944,-0.2466060083,68.27515449,22.03472635,-43.41928157,69.99847962
1071.470336,194712.793,65.3820024,9.391339064,18468.74765,-0.2487017192,68.09834468,21.95830469,-43.33606284,69.99861432
1081.45849,193907.3006,65.85116194,9.579125579,18352.30833,-0.2533226159,67.72479669,21.79548097,-43.19374604,69.99943038
1093.943133,192885.99,66.43202145,9.816421665,18205.6384,-0.2595878878,67.25022538,21.5892736,-43.0011964,69.99959344
1105.57791,191919.0014,66.96771108,10.04011886,18067.80471,-0.2655148688,66.80033785,21.39469633,-42.7914629,69.99892484
1113.248573,191273.7576,67.31788255,10.18893662,17976.32105,-0.2693436187,66.49968861,21.26416788,-42.65696112,69.9983605
1115.178795,191110.4562,67.40562027,10.22655102,17953.22445,-0.270305355,66.42351405,21.23093526,-42.62621386,69.99825833
1115.178795,191110.4562,67.40562027,10.22655102,17953.22445,-0.270305355,66.42351405,21.23093526,-42.62621386,69.99825833
1119.956371,190704.6585,67.62212625,10.31993857,17895.92772,-0.2727201061,66.23403346,21.14769467,-42.56256955,69.9984001
1129.944525,189848.4388,68.07171796,10.51649134,17775.55764,-0.2781326396,65.83337401,20.97085185,-42.45254703,69.99935413
1142.429168,188761.7203,68.62784055,10.76465498,17623.98143,-0.2854923792,65.32379095,20.74817575,-42.29131027,69.99952634
1154.063944,187731.6135,69.14019392,10.99838735,17481.5632,-0.2925187187,64.84004265,20.53914568,-42.12721634,69.99879396
1161.734608,187043.4378,69.47482756,11.15377139,17387.04141,-0.2971827591,64.5162775,20.39969221,-42.03028308,69.99812045
1163.66483,186869.1328,69.558636,11.19303185,17363.17729,-0.2983682266,64.43417951,20.36435835,-42.00747967,69.99794316
1163.66483,186869.1328,69.558636,11.19303185,17363.17729,-0.2983682266,64.43417951,20.36435835,-42.00747967,69.99794316
1168.442405,186435.7535,69.76538248,11.29048276,17303.9741,-0.3013281168,64.22987785,20.27595852,-41.95007141,69.99802411
1178.43056,185520.6065,70.19441289,11.49547889,17179.58569,-0.3076580761,63.79770213,20.08817522,-41.82970335,69.99926686
1190.915203,184359.1017,70.72452985,11.75409233,17022.92506,-0.3157672031,63.247731,19.85082252,-41.66729999,69.99938146
1202.549979,183259.4574,71.21233715,11.99745122,16875.73209,-0.3231824943,62.72551752,19.62530888,-41.47759656,69.99847771
1210.220642,182526.0848,71.5306224,12.1591176,16778.06822,-0.3278922258,62.37626171,19.47325194,-41.35110874,69.99736298
1212.150864,182340.5561,71.61029629,12.19995025,16753.41635,-0.3290756031,62.28774296,19.43462141,-41.32524736,69.99685682
1212.150864,182340.5561,71.61029629,12.19995025,16753.41635,-0.3290756031,62.28774296,19.43462141,-41.32524736,69.99685682
1216.92844,181879.6114,71.80677341,12.30127702,16692.27216,-0.3320875151,62.06748448,19.33712861,-41.27851722,69.99665411
1226.916594,180906.9499,72.21416958,12.5143026,16563.89422,-0.3392493211,61.60140748,19.12841175,-41.22550992,69.99875563
1239.401237,179669.4169,72.71692977,12.78280956,16402.35814,-0.350287431,61.00733673,18.87026253,-41.20871525,69.99878802
1251.036014,178488.0543,73.17891771,13.03524947,16250.57993,-0.362759964,60.44044609,18.6372257,-41.28501362,69.99721231
1258.706677,177691.1584,73.47999684,13.20283806,16149.73699,-0.3723153663,60.05826611,18.48970013,-41.41517217,69.99562371
1260.636899,177488.0489,73.55531626,13.24515423,16124.24938,-0.3749036754,59.960875,18.45383483,-41.45899184,69.99484868
1260.636899,177488.0489,73.55531626,13.24515423,16124.24938,-0.3749036754,59.960875,18.45383483,-41.45899184,69.99484868
1265.414475,176980.539,73.74096977,13.35014317,16060.95251,-0.3815415148,59.71761838,18.36487814,-41.52664919,69.99508881
1275.402629,175897.3706,74.12551315,13.57078587,15927.58539,-0.3953547756,59.19955183,18.18320339,-41.57743817,69.99882689
1287.887272,174505.1062,74.59922911,13.84875301,15758.60352,-0.4106714111,58.53285548,17.96452524,-41.57552677,69.99867537
1299.522048,173181.1668,75.03360985,14.10994693,15598.71333,-0.4198517234,57.89468024,17.74678967,-41.19185756,69.99805955
1307.192711,172305.3349,75.31618938,14.28325144,15492.08577,-0.4209822967,57.46834713,17.60111933,-40.75948264,69.9755191
1309.122934,172085.9477,75.38681716,14.32699473,15465.09607,-0.4205439951,57.36046647,17.56751666,-40.6684083,69.96118202
1309.122934,172085.9477,75.38681716,14.32699473,15465.09607,-0.4205439951,57.36046647,17.56751666,-40.6684083,69.96118202
1313.900509,171546.1905,75.5607951,14.43549243,15397.94706,-0.4180478966,57.09185361,17.50656933,-40.45894164,69.88838985
1323.888663,170446.561,75.92062738,14.66334277,15255.19571,-0.4020967081,56.51979354,17.47886915,-39.98932926,69.53649672
1336.373306,169187.1078,76.36279711,14.95002969,15071.06889,-0.3552229772,55.78013483,17.51330037,-39.38410208,68.75010352
1348.008083,168201.6681,76.76702127,15.21899974,14894.77477,-0.2900204894,55.07153127,17.49406557,-38.79481003,67.71898506
1355.678746,167672.7613,77.02930264,15.39721558,14777.2802,-0.2423622644,54.59999777,17.46647757,-38.40885963,66.86047902
1357.608968,167555.2046,77.09477185,15.4421658,14747.61804,-0.2301597591,54.48106277,17.46700103,-38.31791834,66.61306764
1357.608968,167555.2046,77.09477185,15.4421658,14747.61804,-0.2301597591,54.48106277,17.46700103,-38.31791834,66.61306764
1362.386544,167291.5325,77.25589673,15.55359735,14674.11059,-0.200106681,54.18645529,17.44321536,-38.10535708,65.98859867
1372.374698,166855.1043,77.58853062,15.78731052,14521.08654,-0.1442680854,53.57396976,17.38086346,-37.67802724,64.55194118
1384.859341,166497.0594,77.99632982,16.080727,14330.66844,-0.08526339583,52.81313392,17.44773595,-37.11218416,62.38928518
1396.494117,166315.1763,78.36845824,16.35528391,14154.57506,-0.04352556564,52.11179735,17.43951149,-36.53536762,60.30345025
1404.164781,166247.0818,78.60969268,16.53679296,14040.71427,-0.03176830836,51.6605021,17.38665797,-36.14981987,58.96087469
1406.095003,166232.0073,78.66989447,16.5825212,14012.34875,-0.03083752335,51.54832934,17.39337717,-36.05566646,58.60818545
1406.095003,166232.0073,78.66989447,16.5825212,14012.34875,-0.03083752335,51.54832934,17.39337717,-36.05566646,58.60818545
1410.872578,166196.437,78.81803949,16.69579066,13942.45631,-0.0308761218,51.27218711,17.40847948,-35.83167005,57.74447513
1420.860732,166108.3341,79.12384389,16.9329451,13798.33815,-0.04539426392,50.70392039,17.38512188,-35.37755094,56.05623571
1433.345375,165913.6673,79.49880075,17.22991542,13621.77059,-0.08898933603,50.00956531,17.39506636,-34.77135021,54.09528593
1444.980152,165593.8412,79.84111228,17.50706604,13459.47522,-0.1455450006,49.3730479,17.41964035,-34.15012363,52.47171329
1452.650815,165294.8439,80.06309245,17.68993062,13353.31487,-0.1885833325,48.95763435,17.41413061,-33.73795364,51.53874715
1454.581037,165207.4524,80.11849221,17.73595853,13326.68547,-0.2000041202,48.85351709,17.41199168,-33.63870706,51.31976044
1454.581037,165207.4524,80.11849221,17.73595853,13326.68547,-0.2000041202,48.85351709,17.41199168,-33.63870706,51.31976044
1459.358613,164969.8333,80.25482386,17.84989993,13260.83335,-0.2287444716,48.59605846,17.4195384,-33.40519704,50.7920052
1469.346767,164375.9635,80.53620969,18.08815288,13122.84431,-0.2872197983,48.05598598,17.4543104,-32.93940779,49.7765228
1481.83141,163465.2308,80.88099424,18.38595109,12949.02282,-0.3522066702,47.37429526,17.46630891,-32.3323203,48.69360256
1493.466186,162480.0807,81.19532405,18.66335932,12784.96916,-0.3992512667,46.7301972,17.47860646,-31.73011249,47.79416927
1501.13685,161781.0045,81.39883319,18.84612969,12675.18711,-0.419356437,46.29892587,17.49579018,-31.34092672,47.22100481
1503.067072,161601.4214,81.44957251,18.89210116,12647.3318,-0.4228879405,46.18944805,17.49704947,-31.24808331,47.07947864
1503.067072,161601.4214,81.44957251,18.89210116,12647.3318,-0.4228879405,46.18944805,17.49704947,-31.24808331,47.07947864
1507.844647,161153.0365,81.5743401,19.00584581,12578.01672,-0.4292781939,45.91687286,17.4953042,-31.0311206,46.73126108
1517.832802,160211.5878,81.83138101,19.24342156,12431.39645,-0.4320743968,45.33929871,17.49110938,-30.60506997,45.98256248
1530.317445,159066.7219,82.14534409,19.53985058,12244.9353,-0.4162275648,44.60305835,17.48428002,-30.05748288,44.97142677
1541.952221,158073.9105,82.43051514,19.81543399,12068.5059,-0.3860514525,43.90598937,17.46548092,-29.51665647,43.93148484
1549.622884,157472.9218,82.61458061,19.99669832,11951.17305,-0.361011778,43.44266915,17.45899988,-29.16711541,43.1795881
1551.553106,157329.0877,82.6604035,20.04225187,11921.5355,-0.354207022,43.32565117,17.4618219,-29.0836807,42.97942742
1551.553106,157329.0877,82.6604035,20.04225187,11921.5355,-0.354207022,43.32565117,17.4618219,-29.0836807,42.97942742
1556.330682,156986.7122,82.7729644,20.15489377,11848.00916,-0.3367431219,43.03529654,17.45979348,-28.88632361,42.47662785
1566.318836,156331.7877,83.00434686,20.38984546,11694.10836,-0.3022745036,42.42725511,17.43155058,-28.4893929,41.38950634
1578.803479,155613.6248,83.28610158,20.68238278,11502.01454,-0.2678694524,41.66798675,17.42389146,-27.96909044,39.94045145
1590.438256,155018.8261,83.54128445,20.95373098,11323.75124,-0.2476827272,40.96403651,17.41310606,-27.44174272,38.55577721
1598.108919,154649.2282,83.70567197,21.13188955,11207.08958,-0.244177538,40.50414986,17.39082774,-27.09223312,37.65389211
